title,date,doi,parent_doi,proceedings_doi,type
IODP Expedition 368X Thin section images,2021-01-29,https://doi.org/10.5281/zenodo.4480303,https://doi.org/10.5281/zenodo.4480302,https://doi.org/10.14379/iodp.proc.367368.2018,info:eu-repo/semantics/other
IODP Expedition 368X Whole Round Section Images,2021-01-29,https://doi.org/10.5281/zenodo.4480305,https://doi.org/10.5281/zenodo.4480304,https://doi.org/10.14379/iodp.proc.367368.2018,info:eu-repo/semantics/other
IODP Expedition 368X X-ray diffraction (XRD),2021-01-29,https://doi.org/10.5281/zenodo.4480307,https://doi.org/10.5281/zenodo.4480306,https://doi.org/10.14379/iodp.proc.367368.2018,info:eu-repo/semantics/other
IODP Expedition 368X XRF Summary,2021-01-29,https://doi.org/10.5281/zenodo.4480309,https://doi.org/10.5281/zenodo.4480308,https://doi.org/10.14379/iodp.proc.367368.2018,info:eu-repo/semantics/other
IODP Expedition 362 Stratigraphic Correlation,2022-02-08,https://doi.org/10.5281/zenodo.6026056,https://doi.org/10.5281/zenodo.6026055,https://doi.org/10.14379/iodp.proc.362.2017,info:eu-repo/semantics/other
IODP Expedition 372A Alkalinity and pH,2019-05-05,https://doi.org/10.5281/zenodo.6511630,https://doi.org/10.5281/zenodo.6511629,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Vane shear strength (AVS),2019-05-05,https://doi.org/10.5281/zenodo.6511662,https://doi.org/10.5281/zenodo.6511661,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Carbonates composite report,2019-05-05,https://doi.org/10.5281/zenodo.6511692,https://doi.org/10.5281/zenodo.6511691,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Elemental analysis (CHNS),2019-05-05,https://doi.org/10.5281/zenodo.6511697,https://doi.org/10.5281/zenodo.6511696,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Closeup images,2019-05-05,https://doi.org/10.5281/zenodo.6511699,https://doi.org/10.5281/zenodo.6511698,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Closeup images,2019-05-05,https://doi.org/10.5281/zenodo.7849987,https://doi.org/10.5281/zenodo.6511698,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Core summary,2019-05-05,https://doi.org/10.5281/zenodo.6511729,https://doi.org/10.5281/zenodo.6511728,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Inorganic carbon (coulometer),2019-05-05,https://doi.org/10.5281/zenodo.6511737,https://doi.org/10.5281/zenodo.6511736,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Visual core description,2019-05-05,https://doi.org/10.5281/zenodo.6511739,https://doi.org/10.5281/zenodo.6511738,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Formation temperature,2019-05-05,https://doi.org/10.5281/zenodo.6511749,https://doi.org/10.5281/zenodo.6511748,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Gas safety report,2019-05-05,https://doi.org/10.5281/zenodo.6511805,https://doi.org/10.5281/zenodo.6511804,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Hole drilling summary,2019-05-05,https://doi.org/10.5281/zenodo.6511872,https://doi.org/10.5281/zenodo.6511871,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A ICP-AES elemental analysis (interstitial water),2019-05-05,https://doi.org/10.5281/zenodo.6511876,https://doi.org/10.5281/zenodo.6511875,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Ion chromatography,2019-05-05,https://doi.org/10.5281/zenodo.6511880,https://doi.org/10.5281/zenodo.6511879,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Interstitial water composite report,2019-05-05,https://doi.org/10.5281/zenodo.6511882,https://doi.org/10.5281/zenodo.6511881,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Magnetic susceptibility (whole round),2019-05-05,https://doi.org/10.5281/zenodo.6511951,https://doi.org/10.5281/zenodo.6511950,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Magnetic susceptibility (point or contact system),2019-05-05,https://doi.org/10.5281/zenodo.6511953,https://doi.org/10.5281/zenodo.6511952,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Natural gamma radiation,2019-05-05,https://doi.org/10.5281/zenodo.6511964,https://doi.org/10.5281/zenodo.6511963,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Core orientation,2019-05-05,https://doi.org/10.5281/zenodo.6511966,https://doi.org/10.5281/zenodo.6511965,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Compressional strength (penetrometer),2019-05-05,https://doi.org/10.5281/zenodo.6511976,https://doi.org/10.5281/zenodo.6511975,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A P-wave velocity bayonet (section),2019-05-05,https://doi.org/10.5281/zenodo.6511980,https://doi.org/10.5281/zenodo.6511979,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A P-wave velocity caliper (section/discrete),2019-05-05,https://doi.org/10.5281/zenodo.6511982,https://doi.org/10.5281/zenodo.6511981,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Moisture and Density,2019-05-05,https://doi.org/10.5281/zenodo.6512001,https://doi.org/10.5281/zenodo.6512000,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A RGB channels (calculated from core photos),2019-05-05,https://doi.org/10.5281/zenodo.6512006,https://doi.org/10.5281/zenodo.6512005,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Salinity,2019-05-05,https://doi.org/10.5281/zenodo.6512008,https://doi.org/10.5281/zenodo.6512007,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Sample report,2019-05-05,https://doi.org/10.5281/zenodo.6512010,https://doi.org/10.5281/zenodo.6512009,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Section summary,2019-05-05,https://doi.org/10.5281/zenodo.6512012,https://doi.org/10.5281/zenodo.6512011,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Spectrophotometry,2019-05-05,https://doi.org/10.5281/zenodo.6512018,https://doi.org/10.5281/zenodo.6512017,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Magnetic remanence (SRM-longcore),2019-05-05,https://doi.org/10.5281/zenodo.6512020,https://doi.org/10.5281/zenodo.6512019,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Thermal conductivity,2019-05-05,https://doi.org/10.5281/zenodo.6512026,https://doi.org/10.5281/zenodo.6512025,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Titration,2019-05-05,https://doi.org/10.5281/zenodo.6512033,https://doi.org/10.5281/zenodo.6512032,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A X-ray diffraction (XRD),2019-05-05,https://doi.org/10.5281/zenodo.6512047,https://doi.org/10.5281/zenodo.6512046,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Color reflectance,2019-05-05,https://doi.org/10.5281/zenodo.6512070,https://doi.org/10.5281/zenodo.6512069,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A P-wave velocity logger (whole round),2019-05-05,https://doi.org/10.5281/zenodo.6512104,https://doi.org/10.5281/zenodo.6512103,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Laser height profile (section half),2019-05-05,https://doi.org/10.5281/zenodo.6512110,https://doi.org/10.5281/zenodo.6512109,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Photomicrographs,2019-05-05,https://doi.org/10.5281/zenodo.6512354,https://doi.org/10.5281/zenodo.6512353,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Photomicrographs,2019-05-05,https://doi.org/10.5281/zenodo.7849998,https://doi.org/10.5281/zenodo.6512353,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Core composite images,2019-05-05,https://doi.org/10.5281/zenodo.6512382,https://doi.org/10.5281/zenodo.6512381,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Core composite images,2019-05-05,https://doi.org/10.5281/zenodo.7849977,https://doi.org/10.5281/zenodo.6512381,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Section-half images,2019-05-05,https://doi.org/10.5281/zenodo.6512388,https://doi.org/10.5281/zenodo.6512387,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 372A Section-half images,2019-05-05,https://doi.org/10.5281/zenodo.7849984,https://doi.org/10.5281/zenodo.6512387,https://doi.org/10.14379/iodp.proc.372A.2019,info:eu-repo/semantics/other
IODP Expedition 374 Alkalinity and pH,2019-08-10,https://doi.org/10.5281/zenodo.6515204,https://doi.org/10.5281/zenodo.6515203,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Carbonates composite report,2019-08-10,https://doi.org/10.5281/zenodo.6515262,https://doi.org/10.5281/zenodo.6515261,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Elemental analysis (CHNS),2019-08-10,https://doi.org/10.5281/zenodo.6515280,https://doi.org/10.5281/zenodo.6515279,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Core summary,2019-08-10,https://doi.org/10.5281/zenodo.6515317,https://doi.org/10.5281/zenodo.6515316,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Micropaleontology,2019-08-10,https://doi.org/10.5281/zenodo.6515325,https://doi.org/10.5281/zenodo.6515324,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Visual core description,2019-08-10,https://doi.org/10.5281/zenodo.6515329,https://doi.org/10.5281/zenodo.6515328,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Formation temperature,2019-08-10,https://doi.org/10.5281/zenodo.6515335,https://doi.org/10.5281/zenodo.6515334,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Inorganic carbon (coulometer),2019-08-10,https://doi.org/10.5281/zenodo.6515371,https://doi.org/10.5281/zenodo.6515370,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Core drilling summary,2019-08-10,https://doi.org/10.5281/zenodo.6515746,https://doi.org/10.5281/zenodo.6515745,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Gas safety report,2019-08-10,https://doi.org/10.5281/zenodo.6515750,https://doi.org/10.5281/zenodo.6515749,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Bulk Density (GRA),2019-08-10,https://doi.org/10.5281/zenodo.6515752,https://doi.org/10.5281/zenodo.6515751,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Hole drilling summary,2019-08-10,https://doi.org/10.5281/zenodo.6515756,https://doi.org/10.5281/zenodo.6515755,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Hole summary,2019-08-10,https://doi.org/10.5281/zenodo.6515758,https://doi.org/10.5281/zenodo.6515757,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 ICP-AES elemental analysis (interstitial water),2019-08-10,https://doi.org/10.5281/zenodo.6515760,https://doi.org/10.5281/zenodo.6515759,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Ion chromatography,2019-08-10,https://doi.org/10.5281/zenodo.6515781,https://doi.org/10.5281/zenodo.6515780,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Interstitial water composite report,2019-08-10,https://doi.org/10.5281/zenodo.6515783,https://doi.org/10.5281/zenodo.6515782,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Moisture and Density,2019-08-10,https://doi.org/10.5281/zenodo.6515785,https://doi.org/10.5281/zenodo.6515784,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Magnetic susceptibility (whole round),2019-08-10,https://doi.org/10.5281/zenodo.6515787,https://doi.org/10.5281/zenodo.6515786,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Magnetic susceptibility (point or contact system),2019-08-10,https://doi.org/10.5281/zenodo.6515789,https://doi.org/10.5281/zenodo.6515788,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Natural gamma radiation,2019-08-10,https://doi.org/10.5281/zenodo.6515791,https://doi.org/10.5281/zenodo.6515790,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Core orientation,2019-08-10,https://doi.org/10.5281/zenodo.6515822,https://doi.org/10.5281/zenodo.6515821,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Laser height profile (section half),2019-08-10,https://doi.org/10.5281/zenodo.6515831,https://doi.org/10.5281/zenodo.6515830,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 P-wave velocity bayonet (section),2019-08-10,https://doi.org/10.5281/zenodo.6515847,https://doi.org/10.5281/zenodo.6515846,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 P-wave velocity caliper (section/discrete),2019-08-10,https://doi.org/10.5281/zenodo.6515849,https://doi.org/10.5281/zenodo.6515848,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 P-wave velocity logger (whole round),2019-08-10,https://doi.org/10.5281/zenodo.6515853,https://doi.org/10.5281/zenodo.6515852,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 RGB channels (calculated from core photos),2019-08-10,https://doi.org/10.5281/zenodo.6515858,https://doi.org/10.5281/zenodo.6515857,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Color reflectance,2019-08-10,https://doi.org/10.5281/zenodo.6515860,https://doi.org/10.5281/zenodo.6515859,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Salinity,2019-08-10,https://doi.org/10.5281/zenodo.6515866,https://doi.org/10.5281/zenodo.6515865,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Sample report,2019-08-10,https://doi.org/10.5281/zenodo.6515870,https://doi.org/10.5281/zenodo.6515869,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Section summary,2019-08-10,https://doi.org/10.5281/zenodo.6515872,https://doi.org/10.5281/zenodo.6515871,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Spectrophotometry,2019-08-10,https://doi.org/10.5281/zenodo.6515883,https://doi.org/10.5281/zenodo.6515882,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Magnetic remanence (SRM-discrete),2019-08-10,https://doi.org/10.5281/zenodo.6515885,https://doi.org/10.5281/zenodo.6515884,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Magnetic remanence (SRM-longcore),2019-08-10,https://doi.org/10.5281/zenodo.6515887,https://doi.org/10.5281/zenodo.6515886,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Thermal conductivity,2019-08-10,https://doi.org/10.5281/zenodo.6515889,https://doi.org/10.5281/zenodo.6515888,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Vane shear strength (Torvane),2019-08-10,https://doi.org/10.5281/zenodo.6515891,https://doi.org/10.5281/zenodo.6515890,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 X-ray diffraction (XRD),2019-08-10,https://doi.org/10.5281/zenodo.6515895,https://doi.org/10.5281/zenodo.6515894,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Thin section images,2019-08-10,https://doi.org/10.5281/zenodo.6522081,https://doi.org/10.5281/zenodo.6522080,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Thin section images,2019-08-10,https://doi.org/10.5281/zenodo.7849799,https://doi.org/10.5281/zenodo.6522080,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Closeup images,2019-08-10,https://doi.org/10.5281/zenodo.6532922,https://doi.org/10.5281/zenodo.6532921,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Closeup images,2019-08-10,https://doi.org/10.5281/zenodo.7849804,https://doi.org/10.5281/zenodo.6532921,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Section-half images,2019-08-10,https://doi.org/10.5281/zenodo.6533798,https://doi.org/10.5281/zenodo.6533797,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Section-half images,2019-08-10,https://doi.org/10.5281/zenodo.7849752,https://doi.org/10.5281/zenodo.6533797,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Photomicrographs,2019-08-10,https://doi.org/10.5281/zenodo.6533850,https://doi.org/10.5281/zenodo.6533849,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Photomicrographs,2019-08-10,https://doi.org/10.5281/zenodo.7849782,https://doi.org/10.5281/zenodo.6533849,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Core composite images,2019-08-10,https://doi.org/10.5281/zenodo.6533878,https://doi.org/10.5281/zenodo.6533877,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Core composite images,2019-08-10,https://doi.org/10.5281/zenodo.7849729,https://doi.org/10.5281/zenodo.6533877,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 352 Hole summary,2015-09-29,https://doi.org/10.5281/zenodo.7017756,https://doi.org/10.5281/zenodo.7017755,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Alkalinity and pH,2015-09-29,https://doi.org/10.5281/zenodo.7020052,https://doi.org/10.5281/zenodo.7020051,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Carbonates composite report,2015-09-29,https://doi.org/10.5281/zenodo.7020122,https://doi.org/10.5281/zenodo.7020121,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Elemental analysis (CHNS),2015-09-29,https://doi.org/10.5281/zenodo.7020124,https://doi.org/10.5281/zenodo.7020123,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Closeup images,2015-09-29,https://doi.org/10.5281/zenodo.7020203,https://doi.org/10.5281/zenodo.7020202,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Closeup images,2015-09-29,https://doi.org/10.5281/zenodo.7850132,https://doi.org/10.5281/zenodo.7020202,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Core summary,2015-09-29,https://doi.org/10.5281/zenodo.7020250,https://doi.org/10.5281/zenodo.7020249,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Inorganic carbon (coulometer),2015-09-29,https://doi.org/10.5281/zenodo.7020253,https://doi.org/10.5281/zenodo.7020252,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Micropaleontology,2015-09-29,https://doi.org/10.5281/zenodo.7020255,https://doi.org/10.5281/zenodo.7020254,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Visual core description,2015-09-29,https://doi.org/10.5281/zenodo.7020262,https://doi.org/10.5281/zenodo.7020261,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Formation temperature,2015-09-29,https://doi.org/10.5281/zenodo.7020270,https://doi.org/10.5281/zenodo.7020269,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Core composite images,2015-09-29,https://doi.org/10.5281/zenodo.7020329,https://doi.org/10.5281/zenodo.7020328,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Core composite images,2015-09-29,https://doi.org/10.5281/zenodo.7850143,https://doi.org/10.5281/zenodo.7020328,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Core drilling summary,2015-09-29,https://doi.org/10.5281/zenodo.7020331,https://doi.org/10.5281/zenodo.7020330,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Bulk Density (GRA),2015-09-29,https://doi.org/10.5281/zenodo.7020333,https://doi.org/10.5281/zenodo.7020332,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Hole drilling summary,2015-09-29,https://doi.org/10.5281/zenodo.7055140,https://doi.org/10.5281/zenodo.7055139,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Section summary,2015-09-29,https://doi.org/10.5281/zenodo.7055142,https://doi.org/10.5281/zenodo.7055141,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 P-wave velocity logger (whole round),2015-09-29,https://doi.org/10.5281/zenodo.7055146,https://doi.org/10.5281/zenodo.7055145,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 P-wave velocity caliper (section/discrete),2015-09-29,https://doi.org/10.5281/zenodo.7055148,https://doi.org/10.5281/zenodo.7055147,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 RGB channels (calculated from core photos),2015-09-29,https://doi.org/10.5281/zenodo.7055153,https://doi.org/10.5281/zenodo.7055152,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Color reflectance,2015-09-29,https://doi.org/10.5281/zenodo.7055157,https://doi.org/10.5281/zenodo.7055156,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Titration,2015-09-29,https://doi.org/10.5281/zenodo.7055159,https://doi.org/10.5281/zenodo.7055158,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Thermal conductivity,2015-09-29,https://doi.org/10.5281/zenodo.7055161,https://doi.org/10.5281/zenodo.7055160,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Core orientation,2015-09-29,https://doi.org/10.5281/zenodo.7055166,https://doi.org/10.5281/zenodo.7055165,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Gas safety report,2015-09-29,https://doi.org/10.5281/zenodo.7055168,https://doi.org/10.5281/zenodo.7055167,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 ICP-AES elemental analysis (solids),2015-09-29,https://doi.org/10.5281/zenodo.7055176,https://doi.org/10.5281/zenodo.7055175,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Ion chromatography,2015-09-29,https://doi.org/10.5281/zenodo.7055178,https://doi.org/10.5281/zenodo.7055177,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Interstitial water composite report,2015-09-29,https://doi.org/10.5281/zenodo.7055180,https://doi.org/10.5281/zenodo.7055179,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Natural gamma radiation,2015-09-29,https://doi.org/10.5281/zenodo.7055188,https://doi.org/10.5281/zenodo.7055187,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Piece log,2015-09-29,https://doi.org/10.5281/zenodo.7055196,https://doi.org/10.5281/zenodo.7055195,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Laser height profile (section half),2015-09-29,https://doi.org/10.5281/zenodo.7055199,https://doi.org/10.5281/zenodo.7055197,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Salinity,2015-09-29,https://doi.org/10.5281/zenodo.7055215,https://doi.org/10.5281/zenodo.7055214,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Sample report,2015-09-29,https://doi.org/10.5281/zenodo.7055221,https://doi.org/10.5281/zenodo.7055220,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Spectrophotometry,2015-09-29,https://doi.org/10.5281/zenodo.7055245,https://doi.org/10.5281/zenodo.7055244,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 X-ray diffraction (XRD),2015-09-29,https://doi.org/10.5281/zenodo.7055265,https://doi.org/10.5281/zenodo.7055264,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Whole-round core section images,2015-09-29,https://doi.org/10.5281/zenodo.7055267,https://doi.org/10.5281/zenodo.7055266,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Whole-round core section images,2015-09-29,https://doi.org/10.5281/zenodo.7850142,https://doi.org/10.5281/zenodo.7055266,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Whole-round core section composite 360 degree images,2015-09-29,https://doi.org/10.5281/zenodo.7055271,https://doi.org/10.5281/zenodo.7055270,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Section-half images,2015-09-29,https://doi.org/10.5281/zenodo.7055299,https://doi.org/10.5281/zenodo.7055298,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
